IssueKey,CommitId,CommitDate,SelectionStrategy,ParentCount,IsMerge,IssueInSubject,ProductionJavaFiles,ProductionJavaPaths,Subject
STORM-583,eff6cfa4d9bc6d991fb4e94be72040415f676187,2015-04-24T15:50:19-04:00,NON_MERGE,1,false,true,49,external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/bolt/EventHubBolt.java | external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/client/ConnectionStringBuilder.java | external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/client/Constants.java | external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/client/EventHubClient.java | external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/client/EventHubConsumerGroup.java | external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/client/EventHubException.java | external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/client/EventHubReceiver.java | external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/client/EventHubSendClient.java | external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/client/EventHubSender.java | external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/client/SelectorFilter.java | external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/client/SelectorFilterWriter.java | external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/samples/AtMostOnceEventCount.java | external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/samples/EventCount.java | external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/samples/EventHubLoop.java | external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/samples/OpaqueTridentEventCount.java | external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/samples/TransactionalTridentEventCount.java | external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/samples/bolt/GlobalCountBolt.java | external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/samples/bolt/PartialCountBolt.java | external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/EventData.java | external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/EventDataScheme.java | external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/EventHubReceiverFilter.java | external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/EventHubReceiverImpl.java | external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/EventHubSpout.java | external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/EventHubSpoutConfig.java | external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/EventHubSpoutException.java | external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/FieldConstants.java | external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/IEventDataScheme.java | external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/IEventHubReceiver.java | external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/IEventHubReceiverFactory.java | external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/IEventHubReceiverFilter.java | external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/IPartitionCoordinator.java | external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/IPartitionManager.java | external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/IPartitionManagerFactory.java | external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/IStateStore.java | external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/MessageId.java | external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/PartitionManager.java | external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/SimplePartitionManager.java | external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/StaticPartitionCoordinator.java | external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/spout/ZookeeperStateStore.java | external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/trident/Coordinator.java | external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/trident/ITridentPartitionManager.java | external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/trident/ITridentPartitionManagerFactory.java | external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/trident/OpaqueTridentEventHubEmitter.java | external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/trident/OpaqueTridentEventHubSpout.java | external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/trident/Partition.java | external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/trident/Partitions.java | external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/trident/TransactionalTridentEventHubEmitter.java | external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/trident/TransactionalTridentEventHubSpout.java | external/storm-eventhubs/src/main/java/org/apache/storm/eventhubs/trident/TridentPartitionManager.java,STORM-583: initial import of donated code
STORM-586,65e9f0c814b2cddc772880042259b66194fd6fb7,2014-12-05T14:48:34-08:00,NON_MERGE,1,false,true,3,external/storm-kafka/src/jvm/storm/kafka/KafkaUtils.java | external/storm-kafka/src/jvm/storm/kafka/UpdateOffsetException.java | external/storm-kafka/src/jvm/storm/kafka/trident/TridentKafkaEmitter.java,STORM-586: TridentKafkaEmitter should catch updateOffsetException.
STORM-596,cad1505deb214facb0fb70e24034e30f79a973da,2014-12-24T11:44:25+08:00,NON_MERGE,1,false,true,2,storm-core/src/jvm/backtype/storm/Config.java | storm-core/src/jvm/backtype/storm/Config.java.orig,STORM-596: remove config topology.receiver.buffer.size
STORM-596,986ad60bf065c8c3dd965b5c2cfd33d71229385b,2014-12-24T11:56:12+08:00,NON_MERGE,1,false,true,1,storm-core/src/jvm/backtype/storm/Config.java.orig,STORM-596: rm defaults.yaml.orig Config.java.orig
STORM-603,93f11c46a219dbaa210a994ded34ed37b0ec8c14,2015-05-04T13:52:28-05:00,FIRST_PARENT_MERGE,2,true,true,1,external/storm-kafka/src/jvm/storm/kafka/DynamicBrokersReader.java,Merge branch 'STORM-603' of https://github.com/curtisallen/storm into STORM-603
STORM-613,9ad27f19853e08d3bff8bcc5c3d7d1d23c1ea83a,2015-01-06T10:18:34-06:00,FIRST_PARENT_MERGE,2,true,true,1,external/storm-kafka/src/jvm/storm/kafka/KafkaUtils.java,Merge branch 'fix-wrong-getOffset-return-value' of https://github.com/tedxia/incubator-storm into STORM-613
STORM-625,5be9e9d9cfe6fb497a7706308cc9c59061215cea,2015-03-03T16:34:53-06:00,NON_MERGE,1,false,true,2,storm-core/src/jvm/backtype/storm/messaging/netty/Client.java | storm-core/src/jvm/backtype/storm/messaging/netty/Context.java,STORM-625: don't leak netty clients when workers move
STORM-636,01d78c726d15a5ac9a4676e6b85b41b6eff9b857,2015-02-03T12:34:57-06:00,FIRST_PARENT_MERGE,2,true,true,1,storm-core/src/jvm/backtype/storm/utils/Monitor.java,Merge branch 'storm-636-ui-errors' of https://github.com/d2r/storm into STORM-636
STORM-643,05bd1e36697fe7038284833032da262afb82ac99,2015-07-18T11:39:51+08:00,NON_MERGE,1,false,true,3,external/storm-kafka/src/jvm/storm/kafka/ExponentialBackoffMsgRetryManager.java | external/storm-kafka/src/jvm/storm/kafka/FailedMsgRetryManager.java | external/storm-kafka/src/jvm/storm/kafka/PartitionManager.java,STORM-643 fixing based on master branch
STORM-643,f091743d9ebc935c9bbbc210095884c3d819632b,2015-07-18T11:39:51+08:00,NON_MERGE,1,false,true,3,external/storm-kafka/src/jvm/storm/kafka/ExponentialBackoffMsgRetryManager.java | external/storm-kafka/src/jvm/storm/kafka/FailedMsgRetryManager.java | external/storm-kafka/src/jvm/storm/kafka/PartitionManager.java,STORM-643 fixing based on master branch
STORM-670,d9568f99841e8449f41353e409eac73aeb3b6dc7,2015-02-12T12:15:04-05:00,NON_MERGE,1,false,true,1,external/storm-kafka/src/jvm/storm/kafka/ExponentialBackoffMsgRetryManager.java,STORM-670: restore java 1.6 compatibility
STORM-682,c19e482b70f18d690ad165c78551860506486095,2015-02-20T11:56:22-08:00,NON_MERGE,1,false,true,1,storm-core/src/jvm/backtype/storm/utils/VersionedStore.java,STORM-682: supervisor should handle worker state corruption gracefully.
STORM-682,ca7bd99beff75e592c6abc9ba5186633d00f0fe4,2015-02-20T11:56:22-08:00,NON_MERGE,1,false,true,1,storm-core/src/jvm/backtype/storm/utils/VersionedStore.java,STORM-682: supervisor should handle worker state corruption gracefully.
STORM-684,76159b017d111b4bd39936fb2e41ce886cd50089,2015-02-23T10:50:54-06:00,FIRST_PARENT_MERGE,2,true,false,1,storm-core/src/jvm/storm/trident/spout/RichSpoutBatchExecutor.java,Merge branch 'fix_spout_close' of https://github.com/onlychoice/storm
STORM-688,2a0bb0dcb3d7fa7aa4e71d89ca1a59a2127b4f38,2015-02-24T15:46:09-06:00,NON_MERGE,1,false,true,1,external/storm-jdbc/src/main/java/org/apache/storm/jdbc/common/Util.java,STORM-688: update Util to compile under JDK8
STORM-690,23c69c3d23b1a7a1e22e6735e43fb09c0eac297d,2015-03-11T15:32:36-05:00,FIRST_PARENT_MERGE,2,true,true,1,external/storm-redis/src/main/java/org/apache/storm/redis/trident/state/RedisState.java,Merge branch 'STORM-690' of https://github.com/HeartSaVioR/storm into STORM-690
STORM-693,aadccb4cb2a6602651d31542ecf2c96d72a0edfa,2015-03-02T16:06:58-08:00,NON_MERGE,1,false,true,1,external/storm-kafka/src/jvm/storm/kafka/bolt/KafkaBolt.java,"STORM-693: when bolt fails to write tuple, it should report error instead of silently acking."
STORM-693,e63fb2af9086e2b2e688662ca42a4b4d0112274b,2015-03-02T16:06:58-08:00,NON_MERGE,1,false,true,1,external/storm-kafka/src/jvm/storm/kafka/bolt/KafkaBolt.java,"STORM-693: when bolt fails to write tuple, it should report error instead of silently acking."
STORM-703,1f9dc5f861341dd0828dc50ff04cb310061b3249,2015-03-24T09:16:35-05:00,FIRST_PARENT_MERGE,2,true,true,1,external/storm-redis/src/main/java/org/apache/storm/redis/trident/state/RedisMapState.java,Merge branch 'redis-hgetall-fix' of https://github.com/dkatten/storm into STORM-703
STORM-711,ffb1562cb0eb3fbd916423136fcd3c181fbf6212,2015-03-18T10:15:53-07:00,NON_MERGE,1,false,true,5,external/storm-hbase/src/main/java/org/apache/storm/hbase/bolt/HBaseBolt.java | external/storm-hbase/src/main/java/org/apache/storm/hbase/bolt/HBaseLookupBolt.java | external/storm-hbase/src/main/java/org/apache/storm/hbase/trident/state/HBaseState.java | external/storm-hdfs/src/main/java/org/apache/storm/hdfs/bolt/HdfsBolt.java | external/storm-hdfs/src/main/java/org/apache/storm/hdfs/bolt/SequenceFileBolt.java,STORM-711: modifying all connectors to use collector.reportError instead of logging and use tuple anchoring when emitting a tuple.
STORM-713,1e3bf8c09cb1be6b60ca57fce2b6d859a57e173a,2015-03-19T11:35:59-04:00,NON_MERGE,1,false,true,1,external/storm-kafka/src/jvm/storm/kafka/KafkaUtils.java,STORM-713: Include topic information with Kafka metrics.
STORM-723,5c5abdfee6ff2db7839c2faaf1782eb28f0a8723,2015-03-26T09:28:06-05:00,NON_MERGE,1,false,true,2,external/storm-redis/src/main/java/org/apache/storm/redis/trident/state/RedisStateSetCountQuerier.java | external/storm-redis/src/main/java/org/apache/storm/redis/trident/state/RedisStateSetUpdater.java,Merge branch 'STORM-723' of https://github.com/HeartSaVioR/storm into STORM-723
STORM-737,acc1a79de17802c59810193311aa182b963e8511,2015-05-29T13:53:39-04:00,NON_MERGE,1,false,true,1,storm-core/src/jvm/backtype/storm/utils/TransferDrainer.java,Merge branch 'STORM-737' of github.com:HeartSaVioR/storm
STORM-740,574f876229b9b5e5f7356a770f31fd70e09f73f0,2015-04-01T12:23:40-05:00,NON_MERGE,1,false,true,1,storm-core/src/jvm/backtype/storm/security/auth/SimpleTransportPlugin.java,STORM-740: Simple Transport Client cannot configure thrift buffer size
STORM-742,b815012509e15a68bdd72cc684ab5cc91dd53b86,2015-04-01T07:02:09+09:00,NON_MERGE,1,false,true,1,storm-core/src/jvm/backtype/storm/task/ShellBolt.java,STORM-742 Let ShellBolt treat all messages to update heartbeat
STORM-742,a784ae7cc70866090db1e8c1e7aa1e5986148af1,2015-08-14T08:24:46-05:00,NON_MERGE,1,false,true,1,storm-core/src/jvm/backtype/storm/task/ShellBolt.java,Merge branch 'STORM-742' of https://github.com/HeartSaVioR/storm into STORM-742
STORM-750,3a5d3a7892086f4a99f0b35f16a5207eb0522d5d,2015-04-06T12:13:35-05:00,NON_MERGE,1,false,true,1,storm-core/src/jvm/backtype/storm/Config.java,STORM-750: Set Config Serialization
STORM-750,5cbdca55a63dbe9e1adf43b43915b6bc1a9c426d,2015-04-06T12:13:35-05:00,NON_MERGE,1,false,true,1,storm-core/src/jvm/backtype/storm/Config.java,STORM-750: Set Config Serialization
STORM-760,5f55c51acd06697e339a6d2d5a07e46a21f3e0ab,2015-04-07T14:15:09-05:00,NON_MERGE,1,false,true,1,storm-core/src/jvm/backtype/storm/utils/Utils.java,STORM-760: Use JSON for serialized conf
STORM-763,b1411aa63383801913cb1340a8b51c5bb46db0ba,2015-07-01T13:54:33+01:00,NON_MERGE,1,false,true,7,storm-core/src/jvm/backtype/storm/messaging/netty/Client.java | storm-core/src/jvm/backtype/storm/messaging/netty/Context.java | storm-core/src/jvm/backtype/storm/messaging/netty/MessageBatch.java | storm-core/src/jvm/backtype/storm/messaging/netty/MessageBuffer.java | storm-core/src/jvm/backtype/storm/messaging/netty/SaslStormClientHandler.java | storm-core/src/jvm/backtype/storm/messaging/netty/StormClientHandler.java | storm-core/src/jvm/backtype/storm/messaging/netty/StormClientPipelineFactory.java,This fixes STORM-763 and STORM-839
STORM-763,286bacdf49937d1e8576eff27dfc887824ffdbbb,2015-07-02T19:01:01+01:00,NON_MERGE,1,false,true,7,storm-core/src/jvm/backtype/storm/messaging/netty/Client.java | storm-core/src/jvm/backtype/storm/messaging/netty/Context.java | storm-core/src/jvm/backtype/storm/messaging/netty/MessageBatch.java | storm-core/src/jvm/backtype/storm/messaging/netty/MessageBuffer.java | storm-core/src/jvm/backtype/storm/messaging/netty/SaslStormClientHandler.java | storm-core/src/jvm/backtype/storm/messaging/netty/StormClientHandler.java | storm-core/src/jvm/backtype/storm/messaging/netty/StormClientPipelineFactory.java,This fixes STORM-763 and STORM-839
STORM-786,69c5499eddb3630fcfd04d06b1ddfb51f077295b,2015-04-16T11:44:40+02:00,NON_MERGE,1,false,true,1,external/storm-kafka/src/jvm/storm/kafka/bolt/KafkaBolt.java,STORM-786: KafkaBolt should ack tick tuples
STORM-786,dfe3fbe144ed6398c2d2cc6210454d4c561e042e,2015-04-16T11:44:40+02:00,NON_MERGE,1,false,true,1,external/storm-kafka/src/jvm/storm/kafka/bolt/KafkaBolt.java,STORM-786: KafkaBolt should ack tick tuples
STORM-808,f21cd844b7e86258a8560e31fb36dab029b3d4ba,2015-05-04T16:20:30-05:00,NON_MERGE,1,false,true,1,storm-core/src/jvm/backtype/storm/utils/Utils.java,STORM-808: allow null to be parsed as null
STORM-809,998383ffe58834c52ab7ecdda668681177131cd4,2015-05-05T09:02:53-05:00,NON_MERGE,1,false,true,2,storm-core/src/jvm/backtype/storm/Config.java | storm-core/src/jvm/backtype/storm/ConfigValidation.java,STORM-809: opology.message.timeout.secs should not allow null or <= 0
STORM-827,33d7747e0f0df86f5d1c932f8e3e82279de9a23d,2015-05-19T15:42:34-05:00,NON_MERGE,1,false,true,1,external/storm-hdfs/src/main/java/org/apache/storm/hdfs/common/security/HdfsSecurityUtil.java,STORM-827: Allow AutoTGT to work with storm-hdfs too.
STORM-827,cdce04ff9e7400e715b33029837c685a56e07819,2015-05-19T15:42:34-05:00,NON_MERGE,1,false,true,1,external/storm-hdfs/src/main/java/org/apache/storm/hdfs/common/security/HdfsSecurityUtil.java,STORM-827: Allow AutoTGT to work with storm-hdfs too.
STORM-839,b1411aa63383801913cb1340a8b51c5bb46db0ba,2015-07-01T13:54:33+01:00,NON_MERGE,1,false,true,7,storm-core/src/jvm/backtype/storm/messaging/netty/Client.java | storm-core/src/jvm/backtype/storm/messaging/netty/Context.java | storm-core/src/jvm/backtype/storm/messaging/netty/MessageBatch.java | storm-core/src/jvm/backtype/storm/messaging/netty/MessageBuffer.java | storm-core/src/jvm/backtype/storm/messaging/netty/SaslStormClientHandler.java | storm-core/src/jvm/backtype/storm/messaging/netty/StormClientHandler.java | storm-core/src/jvm/backtype/storm/messaging/netty/StormClientPipelineFactory.java,This fixes STORM-763 and STORM-839
STORM-839,286bacdf49937d1e8576eff27dfc887824ffdbbb,2015-07-02T19:01:01+01:00,NON_MERGE,1,false,true,7,storm-core/src/jvm/backtype/storm/messaging/netty/Client.java | storm-core/src/jvm/backtype/storm/messaging/netty/Context.java | storm-core/src/jvm/backtype/storm/messaging/netty/MessageBatch.java | storm-core/src/jvm/backtype/storm/messaging/netty/MessageBuffer.java | storm-core/src/jvm/backtype/storm/messaging/netty/SaslStormClientHandler.java | storm-core/src/jvm/backtype/storm/messaging/netty/StormClientHandler.java | storm-core/src/jvm/backtype/storm/messaging/netty/StormClientPipelineFactory.java,This fixes STORM-763 and STORM-839
STORM-852,f35871cf481d273b9de979a2034aa96458334b32,2015-06-05T11:39:26-04:00,NON_MERGE,1,false,true,2,storm-core/src/jvm/backtype/storm/security/serialization/BlowfishTupleSerializer.java | storm-core/src/jvm/backtype/storm/utils/ShellProcess.java,STORM-852 - Replaced Apache Log4j Logger with SLF4J API.
STORM-873,5ed03b83589f2cac28efb0a58ec3934296e2d776,2015-06-17T23:59:58-04:00,NON_MERGE,1,false,true,1,external/flux/flux-core/src/main/java/org/apache/storm/flux/FluxBuilder.java,STORM-873: Flux does not handle diamond topologies
STORM-873,f95196031144bac23453ccce813667e8ec652a63,2015-06-17T23:59:58-04:00,NON_MERGE,1,false,true,1,external/flux/flux-core/src/main/java/org/apache/storm/flux/FluxBuilder.java,STORM-873: Flux does not handle diamond topologies
STORM-933,1ab2505e085ed672edb19db3117d9c0f6e6627b7,2015-07-31T10:36:42+08:00,NON_MERGE,1,false,true,1,external/storm-kafka/src/jvm/storm/kafka/ZkCoordinator.java,STORM-933:NullPointerException during KafkaSpout deactivation
STORM-933,2a1a417f922cbce6239b5c85eb75363b92b9a2d0,2015-07-31T10:36:42+08:00,NON_MERGE,1,false,true,1,external/storm-kafka/src/jvm/storm/kafka/ZkCoordinator.java,STORM-933:NullPointerException during KafkaSpout deactivation
STORM-933,d222c312ad393272fb6a59c3bd56b60536e66fec,2015-07-31T10:36:42+08:00,NON_MERGE,1,false,true,1,external/storm-kafka/src/jvm/storm/kafka/ZkCoordinator.java,STORM-933:NullPointerException during KafkaSpout deactivation
STORM-951,acb36df704d292b514d5c8e8437dc2d1c84a93d8,2015-07-21T15:42:22-07:00,NON_MERGE,1,false,true,2,external/storm-hive/src/main/java/org/apache/storm/hive/bolt/HiveBolt.java | external/storm-hive/src/main/java/org/apache/storm/hive/common/HiveWriter.java,STORM-951. Storm Hive connector leaking connections.
